"","rate_sd1","rate_sd2","rate_sd3","rate_sd4","avg_rate_q1","avg_rate_q2","avg_rate_q3","avg_rate_q4","median_rate_q1","median_rate_q2","median_rate_q3","median_rate_q4","sd_q1","sd_q2","sd_q3","sd_q4","avg_sec_q1","avg_sec_q2","avg_sec_q3","avg_sec_q4","median_sec_q1","median_sec_q2","median_sec_q3","median_sec_q4","range_q1","rate_sd_diff_4_1","Runner","difference","Min","Max","Avg","Gen","Age","Australia","Belarus","Belgium","Canada","Denmark","Finland","France","Germany","India","Ireland","Japan","Mexico","NZ","Russia","Singapore","Spain","Sweden","Switzerland","Ukraine","UK","US","Age15_19","Age20_24","Age25_29","Age30_34","Age35_39","Age40_44","Age45_49","Age50_54","Age55_59","Age60_64","Yards","Team","AvgSeconds","MaxSeconds","MinSeconds"
"253",45.3688586293873,51.6284805122134,193.56988402125,111.236984257335,36.3333333333333,33.5,-53.4,88.5,43,38.5,37,83,56.975872086349,81.4430271212132,210.27434460723,158.060115146105,3124.25,3246.16666666667,3247.4,3131.5,3132,3225,3378,3084.5,351,65.868125627948,"Phillip McCarthy",32,"50:00:00","57:11:00","53:17:00","M",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16,"United States",3197,3431,3000
"254",296.169433489233,116.249157703042,27.9159452643109,171.42418149141,7.33333333333333,45.3333333333333,1.4,61.25,61,16,-6,82.5,141.598022585063,26.3058928759318,16.2080227048212,164.787742262585,3300,3348,3355.8,3370.5,3353,3347.5,3352,3350.5,399,-124.745251997823,"Pernilla Otto",14,"51:31:00","59:50:00","55:43:00","F",52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,"Sweden",3343,3590,3091
"255",99.694533450937,70.4540039079871,121.298392404846,137.884009225145,42,36.1666666666667,71.6,101,95,26,30,39,59.5056019771808,56.0241019562117,104.771179243149,24.0901086202062,2396.75,2472.5,2628,2839.66666666667,2394.5,2458,2595,2851,44,38.1894757742084,"Alyona Zyuzina",NA,"38:56:00","47:36:00","42:29:00","F",41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,"Belarus",2549,2856,2336
"256",125.878248054751,125.293921108195,74.3417782945767,238.688779236338,50.6666666666667,-0.833333333333333,84.8,213.666666666667,-20,-38,103,134,88.513652430948,114.888496668146,114.268105786348,285.773220112265,2525,2470.16666666667,2627.2,2952.33333333333,2493,2440.5,2641,2800,507,112.810531181587,"Susannah Harvey-Jamieson",22,"39:11:00","54:42:00","43:22:00","F",47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,"Australia",2602,3282,2351
"257",452.462521468169,285.740733299729,272.014154043498,455.38555093459,73.6666666666667,92.1666666666667,47.2,24,-76,58,88,88,267.849926886929,397.976758115345,198.935416655758,261.084915943708,2193.25,2522.5,2895.4,2912.33333333333,2229.5,2567,2944,3055,460,2.92302946642093,"PANKAJ PARDESHI",20,"31:06:00","51:11:00","43:23:00","M",27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,"India",2603,3071,1866
"258",33.9754813554324,59.7193435998756,119.250576518523,377.572509592528,7.33333333333333,-31,7.8,253,-2,-11.5,33,158,21.1719153597401,67.4559115274562,74.5620546927189,368.190620919835,2767.25,2733.5,2668,2961.66666666667,2772,2753,2632,2784,669,343.597028237096,"Oleksandr Shymanskyi ",11,"43:19:00","56:25:00","46:09:00","M",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,"Ukraine",2769,3385,2599
"259",150.997792478345,108.670143093676,195.824666474885,386.44663279682,123.333333333333,28,10.4,79,208,8.5,24,24,189.302227491737,83.4451915930451,109.888579934404,245.695611139746,2610,2870.5,2922,2921.66666666667,2650.5,2895,2943,2943,490,235.448840318475,"SANJAY MUKATI",20,"39:19:00","52:36:00","47:08:00","M",29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,"India",2828,3156,2359
"260",281.57828988282,88.7838198472372,59.0084739677277,315.812180470186,163.666666666667,-23.1666666666667,37,198.333333333333,156,0,33,123,265.801147476831,58.435434455474,62.2036976392883,295.842863696253,2806.25,2875.5,2899.6,3141,2890,2863,2885,3008,545,34.2338905873661,"Enrique Moreno",36,"40:20:00","58:00:00","48:26:00","M",39,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,"Mexico",2906,3480,2420
"261",387.443329189358,217.315132162182,112.745288149882,90.7138357694128,5.33333333333333,39.3333333333333,66,85,69,-58,32,108,187.00623875511,135.625956217827,117.204948700983,89.5153618101385,2877,2784,3024,3197,2949,2825.5,3045,3153,162,-296.729493419945,"Russ Thomas ",23,"42:45:00","55:00:00","48:52:00","M",40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,"New Zealand",2932,3300,2565
"262",96.6281532473844,66.0333249200735,55.1225906502951,152.973853975116,25,28,92,115,42,29.5,75,75,65.3573510275113,55.0299918226416,170.175497648751,160.079147090848,2724.75,2798.5,3116.8,3385.33333333333,2716.5,2808.5,3155,3300,284,56.3457007277312,"Marina Evgrafova",13,"44:16:00","59:30:00","49:24:00","F",49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,"Russia",2964,3570,2656
"263",95.3939201416946,45.3008462025453,82.3923540141924,146.030818665102,40,20.1666666666667,28,130,50,35,51,110,78.8986691902975,71.7785947665923,56.4951325336971,163.120609774894,2787.5,2895.16666666667,3010.8,3278.33333333333,2785,2890,3001,3370,285,50.6368985234078,"Jerry Fogh",22,"45:00:00","56:15:00","49:27:00","M",47,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,"Denmark",2967,3375,2700
"264",113.925414197184,249.920520699415,191.852286929294,224.294449329447,46,55.6666666666667,31.4,185,19,4,-2,279,85.8967403339614,177.906342401463,128.7893629148,144.997701131202,2745.25,2998.66666666667,3026.2,3237.66666666667,2715.5,2956.5,3033,3192,279,110.369035132263,"Aleksandr Rankovskiy",13,"44:40:00","56:40:00","49:41:00","M",28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,"Russia",2981,3400,2680
"265",75.4453444554401,60.5904282869828,36.6565137458542,98.7741531643442,-22,-9,9.2,14.3333333333333,0,0.5,-10,-10,52.2685373814879,55.5613774727253,41.6076915966267,61.6954887599842,3147,3105.33333333333,3056.8,3089.33333333333,3157,3116,3045,3095,123,23.3288087089042,"Shu SASANO",16,"50:09:00","53:10:00","51:42:00","M",45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,"Japan",3102,3190,3009
"266",198.560654041362,94.921897719476,104.008172755798,91.2167747730646,-8.66666666666667,82.1666666666667,51.8,18.5,-3,94.5,31,18.5,102.327904307672,145.151530018346,140.26653200247,32.5269119345812,2510.5,2703.16666666667,2962.8,3131,2556.5,2665.5,2882,3131,46,-107.343879268297,"Aliaksei Shvants",NA,"39:18:00","52:34:00","46:11:00","M",29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,"Belarus",2771,3154,2358
"267",86.0949088699984,297.421586304693,82.6177946933952,194.454364826301,22.6666666666667,69,6.2,65.5,18,0,59,65.5,57.8294907465041,214.488849749041,50.3805518032504,143.542676580869,2458.75,2852.33333333333,2924.2,3019.5,2448,2911.5,2918,3019.5,203,108.359455956302,"Anke Warlich",18,"40:05:00","52:01:00","46:45:00","F",40,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,"Germany",2805,3121,2405
"268",98.8197011396682,381.289085428191,62.8108270921503,36.7695526217005,-7.66666666666667,-28.8333333333333,67.8,140,7,-24,65,140,49.3592274385786,273.840403641732,112.365475124702,80.6101730552664,2780.5,2828.16666666667,2771,3010,2765.5,2748.5,2757,3010,114,-62.0501485179677,"Kris Ryan",22,"43:34:00","56:10:00","47:08:00","F",42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,"Australia",2828,3370,2614
"269",86.5813682805564,180.190639786496,103.442254422455,51.618795026618,47.3333333333333,79.3333333333333,16.6,18.5,17,49.5,55,18.5,69.2290882986817,193.260446030739,95.1656450616503,12.7279220613579,2777,2996,3230,3331,2746.5,2924,3228,3331,18,-34.9625732539384,"Mikhail Mironenko",13,"45:35:00","55:40:00","50:33:00","M",50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,"Russia",3033,3340,2735
"270",61.4356031412839,103.544515386701,81.201600969439,0.707106781186548,23.3333333333333,2.33333333333333,62.8,31.5,45,7.5,67,31.5,48.4449859806633,67.7633135750213,157.411244833398,21.920310216783,2907.75,2998.66666666667,3187.6,3356.5,2907.5,2980.5,3242,3356.5,31,-60.7284963600974,"Didier Da Costa",17,"47:30:00","56:12:00","51:14:00","M",47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,"Ireland",3074,3372,2850
"271",28.9913780286484,31.1319771296331,19.0153446808974,76.694197955256,-17.5,2.2,-1.75,121,-17.5,-6,-2.5,127.5,21.1266025033211,24.4806045676981,11.5289490703475,195.199897540957,2641.33333333333,2659.4,2660.25,2879.5,2652,2666,2665.5,2863,462,47.7028199266076,"Andre Rangelind",14,"43:37:00","52:07:00","45:26:00","M",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,"Sweden",2726,3127,2617
"272",13.4350288425444,121.58207104668,430.931839157888,120.112447315006,-73.5,30.2,18.25,64.5,-73.5,28,6.5,58,73.7043644117045,88.9477374641986,266.223590239483,151.488998500441,2660.33333333333,2733.8,2962.5,2916.75,2654,2747,2842.5,2878,335,106.677418472461,"Natalia Porotikova",13,"43:10:00","56:00:00","47:22:00","F",43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,"Russia",2842,3360,2590
"273",151.320851173921,63.0436356819624,104.926561619703,135.04813956512,96,12,73.75,24,96,-6,112,20.5,114.159245500894,54.4903661209943,110.306769209026,84.2476508079998,2697.66666666667,2740.8,2965.75,3087.5,2758,2713,2972.5,3078.5,177,-16.2727116088016,"PEEYUSH MANJREKAR",20,"42:46:00","53:05:00","47:58:00","M",35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,"India",2878,3185,2566
"274",118.086832458153,97.2687000015935,93.3630904944061,94.8208837756746,58.5,17.2,14,120.5,58.5,-9,-13.5,99.5,75.804573300912,84.336824697163,62.1523665411597,149.569103315714,3002.33333333333,3084.8,3171.75,3382.25,3033,3033,3155,3335,339,-23.2659486824788,"Kat McKeown",17,"48:36:00","59:59:00","52:50:00","F",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,"United Kingdom",3170,3599,2916
"275",132.936074863071,90.5897345177697,84.9509662491644,59.0931468107766,209,30,46,55,209,36,80,73,215.93131624045,64.9330424360356,115.909447414782,56.5597029695171,2607.33333333333,2853.6,2955.5,3149,2670,2821,2959,3176,103,-73.8429280522943,"AMRITESH MODI",20,"39:27:00","53:07:00","48:09:00","M",36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,"India",2889,3187,2367
"276",5.65685424949238,145.463741186593,83.703345213916,122.00136611257,211,49.2,46.75,154.666666666667,211,-44,76.5,103,211.012637852175,84.6953363533082,116.511444359199,206.015371594775,2573.33333333333,2835.6,2958.25,3251.66666666667,2576,2822,2963,3188,397,116.344511863078,"VISHNU KAMALIYA",20,"39:21:00","58:02:00","48:20:00","M",25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,"India",2900,3482,2361
"277",89.8025612106915,40.0212443584654,120.411447407074,21.7944947177034,1.5,30.8,81.25,190,1.5,36,88.5,180,36.6924152016917,36.7246511215559,133.239133390557,197.758269949283,2710.33333333333,2792.8,2988,3348.33333333333,2730,2805,2992.5,3360,395,-68.0080664929882,"Alena Shevchuk",13,"44:28:00","59:00:00","49:09:00","F",49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,"Russia",2949,3540,2668
"278",98.9949493661167,149.215280718833,117.707264006942,127.421871487329,300,7.8,77.5,45.3333333333333,300,-48,84.5,1,302.709982216202,77.614431647729,146.308748883995,30.8922859842604,2753.33333333333,2928,3012.25,3179.66666666667,2800,2899,3006.5,3197,54,28.4269221212121,"Jose Rascon",36,"40:30:00","53:18:00","49:12:00","M",32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,"Mexico",2952,3198,2430
"279",203.646752981726,125.859842682247,425.798857051856,263.928651974986,105,-6.2,107,136.666666666667,105,-39,251.5,105,133.929085713298,83.7036438872287,242.557209746484,62.1154838452807,2884,2945.4,3116,3318.33333333333,2941,2941,3117,3285,110,60.2818989932604,"Andrey Vasilenko",13,"45:31:00","56:30:00","50:52:00","M",29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,"Russia",3052,3390,2731
"280",86.2670273047588,45.7077673924247,17.9443584449264,191.113404379006,-1,8.2,-13,111.333333333333,-1,16,-10.5,3,35.2325606979302,20.8686367547092,19.414341777837,192.552157436195,3181.66666666667,3193,3167.25,3262.66666666667,3201,3201,3166.5,3153,335,104.846377074247,"Oleksandr Bendas ",11,"52:21:00","58:05:00","53:23:00","M",43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12,"Ukraine",3203,3485,3141
